Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2016,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2016,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"130,000",
SURVEY,2016,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,050,000",
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,90,
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,3,
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,17,
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,70,
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,220,000",
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178,
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"790,000",
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,150,000",
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,95,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,4,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,12,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,79,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,920,000",
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,402,000",
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,206.4,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,518,000",
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115.5,
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,495,000",
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,655,000",
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"170,000",
SURVEY,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.5,
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,250,000",
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,89,
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,5,
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,9,
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,75,
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,080,000",
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142,
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"100,000",
SURVEY,2015,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,550,000",
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,85,
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,3,
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,14,
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,68,
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,260,000",
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"240,000",
SURVEY,2015,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2015,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"450,000",
SURVEY,2015,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"300,000",
SURVEY,2015,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161,
SURVEY,2015,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"125,000",
SURVEY,2015,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,000,000",
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,92,
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,3,
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,19,
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,70,
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164,
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"970,000",
SURVEY,2015,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19.5,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,050,000",
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,95,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,5,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,18,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,72,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,800,000",
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,394,000",
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,196,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,406,000",
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.8,
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,500,000",
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,550,000",
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"150,000",
SURVEY,2014,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,500,000",
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,93,
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,4,
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,10,
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,79,
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,380,000",
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"80,000",
SURVEY,2014,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,700,000",
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,86,
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,3,
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,14,
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,69,
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,480,000",
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176,
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"180,000",
SURVEY,2014,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20.5,
SURVEY,2014,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"500,000",
SURVEY,2014,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"350,000",
SURVEY,2014,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2014,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"125,000",
SURVEY,2014,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19.5,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,000,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,92,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,3,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,17,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,72,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,110,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,156,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"850,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.5,
